329,4346
330,2123
331,2639
332,4566
333,5284
334,567
335,536
336,4093
337,1986
338,729
339,207
340,2963
341,2138
342,6141
343,5396
344,1294
345,4522
346,2783
347,3333
348,2095
349,5059
350,1710
351,5218
352,1793
353,6007
354,5623
355,2895
356,4104
357,4444
358,6141
359,4663
360,757
361,245
362,6193
363,3617
364,2084
365,361
366,2946
367,1942
368,2897
369,1436
370,2114
371,2676
372,2060
373,4418
374,6043
375,4215
376,1086
377,485
378,4194
379,5025
380,172
381,3680
382,820
383,3783
384,3031
385,315
386,1014
387,4971
388,4633
389,2650
390,3334
391,1928
392,3783
393,2994
394,4730
395,2189
396,3550
397,4535
398,5220
399,9
400,362
401,4630
402,4644
403,773
404,5577
405,5401
406,3368
407,4977
408,2486
409,5465
410,3219
411,5683
412,4670
413,3292
414,245
415,4575
416,3906
417,4945
418,6026
419,5337
420,4569
421,2658
422,961
423,2745
424,939
425,5108
426,899
427,5469
428,101
429,5283
430,1128
431,341
432,5771
433,3552
434,6125
435,2705
436,3933
437,1619
438,4653
439,587
440,384
441,6038
442,3412
443,2350
444,5346
445,5163
446,6213
447,680
448,1299
449,2347
450,4687
451,2318
452,1681
453,5204
454,1962
455,2274
456,1758
457,3799
458,440
459,2015
460,1127
461,4438
462,5226
463,5950
464,5702
465,1525
466,1983
467,3398
468,3869
469,3108
470,648
471,418
472,252
473,4270
474,5222
475,5073
476,711
477,2092
478,5925
479,5754
480,203
481,575
482,1990
483,276
484,3099
485,2406
486,5657
487,2194
488,2349
489,5753
490,5219
491,1366
492,2273
493,4577
494,1448
495,2522
496,5661
497,5906
498,554
499,4497
500,2348
501,5731
502,4073
503,783
504,6069
505,833
506,5031
507,5661
508,5457
509,1152
510,1050
511,3403
512,616
513,2362
514,842
515,5465
516,497
517,5170
518,2837
519,2397
520,894
521,4574
522,2272
523,5751
524,5587
525,2256
526,1439
527,4550
528,5927
529,3514
530,2378
531,2765
532,4293
533,2253
534,2721
535,2424
536,5247
537,192
538,5543
539,6151
540,5282
541,2362
542,5226
543,5661
544,3184
545,5781
546,765
547,323
548,3655
549,3851
550,1406
551,2503
552,6049
553,5960
554,1116
555,4910
556,5878
557,979
558,1278
559,553
560,4724
561,2208
562,5583
563,4727
564,6026
565,1927
566,6141
567,3071
568,5079
569,4592
570,430
571,488
572,3302
573,5889
574,839
575,1750
576,828
577,5662
578,4338
579,3614
580,568
581,3269
582,3240
583,5173
584,2895
585,3600
586,4457
587,4738
588,1725
589,2197
590,2304
591,5394
592,4304
593,5016
594,4238
595,1794
596,4663
597,2135
598,800
599,5562
600,3176
601,5635
602,3116
603,1741
604,4034
605,5754
606,3176
607,5492
608,781
609,4584
610,3056
611,118
612,1966
613,5347
614,166
615,4327
616,2516
617,4430
618,1100
619,1840
620,952
621,4644
622,323
623,5588
624,1388
625,3971
626,3481
627,519
628,4644
629,29
630,6041
631,143
632,4980
633,1820
634,5231
635,4984
636,4109
637,4352
638,1228
639,1313
640,4346
641,6041
642,6215
643,4798
644,4433
645,6098
646,3998
647,5828
648,406
649,2908
650,1825
651,5401
652,5033
653,2786
654,1442
655,5702
656,4912
657,438
658,4496
659,5661
660,4497
661,881
662,379
663,1490
664,286
665,5229
666,6123
667,4256
668,1758
669,5840
670,2551
671,4834
672,820
673,5156
674,2639
675,2415
676,4020
677,17
678,1841
679,4005
680,3086
681,5128
682,2519
683,4343
684,4633
685,5134
686,3581
687,2228
688,4556
689,3680
690,424
691,1466
692,5530
693,5623
694,5849
695,1034
696,3194
697,5182
698,3841
699,107
700,1012
701,5940
702,2816
703,3143
704,3815
705,5686
706,2836
707,5015
708,3780
709,228
710,747
711,3868
712,2292
713,256
714,3277
715,6199
716,2147
717,2
718,379
719,3868
720,5712
721,155
722,4145
723,5904
724,5547
725,5772
726,246
727,3763
728,5606
729,1872
730,77
731,2859
732,1212
733,4784
734,3013
735,4760
736,2814
737,2254
738,1997
739,1169
740,4628
741,2780
742,4103
743,261
744,3368
745,4151
746,5114
747,4078
748,2494
749,6164
750,1878
751,1986
752,500
753,521
754,521
755,5690
756,4197
757,3417
758,5109
759,4818
760,5045
761,768
762,376
763,1033
764,3740
765,101
766,1507
767,5566
768,617
769,539
770,4241
771,3307
772,1703
773,6009
774,203
775,3259
776,3820
777,3811
778,750
779,3815
780,15
781,2557
782,6063
783,5215
784,5824
785,3426
786,4452
787,1628
788,4073
789,5791
790,4214
791,812
792,1404
793,3708
794,4164
795,5856
796,5491
797,5606
798,2249
799,4284
800,2442
801,3334
802,4446
803,1293
804,6017
805,6141
806,2944
807,2118
808,1750
809,202
810,6020
811,3789
812,4690
813,3297
814,4586
815,4343
816,9
817,96
818,4026
819,5274
820,6198
821,812
822,1049
823,4948
824,1617
825,1788
826,3586
827,4961
828,421
829,2795
830,526
831,2187
832,755
833,3143
834,2411
835,16
836,3851
837,5007
838,2589
839,1304
840,6210
841,1386
842,4703
843,1534
844,5661
845,1465
846,2396
847,980
848,1744
849,1606
850,424
851,5852
852,424
853,1197
854,1194
855,3814
856,5093
857,1599
858,5000
859,5471
860,2561
861,4033
862,325
863,395
864,1927
865,1986
866,3415
867,230
868,5420
869,841
870,5568
871,4483
872,5036
873,2061
874,6091
875,2434
876,5964
877,5737
878,5246
879,4587
880,3691
881,6207
882,1406
883,85
884,2129
885,3314
886,2773
887,633
888,5661
889,1263
890,5952
891,4876
892,2456
893,3596
894,789
895,2874
896,2856
897,5297
898,4250
899,3765
900,5977
901,682
902,4995
903,3753
904,4549
905,94
906,3943
907,3196
908,3953
909,3984
910,4021
911,5023
912,5363
913,594
914,4728
915,1054
916,1548
917,1167
918,1092
919,5206
920,4836
921,5934
922,1131
923,2564
924,2137
925,669
926,5508
927,4326
928,2064
929,2101
930,1593
931,3624
932,1176
933,4571
934,773
935,5401
936,5075
937,1940
938,3819
939,1136
940,4641
941,5292
942,776
943,244
944,675
945,1015
946,4128
947,232
948,2659
949,2243
950,842
951,3707
952,5367
953,5615
954,4214
955,2783
956,3754
957,2808
958,2570
959,4814
960,705
961,1166
962,1064
963,3917
964,1850
965,5499
966,3815
967,4775
968,5630
969,1583
970,2145
971,4527
972,3745
973,1457
974,5201
975,531
976,1646
977,1301
978,6014
979,4935
980,6041
981,522
982,3074
983,2017
984,4143
985,3845
986,387
987,2285
988,88
989,3691
990,1463
991,3302
992,3689
993,2370
994,4396
995,3141
996,3830
997,4960
998,4655
999,3113
1000,5921
1001,5754
1002,4150
1003,5976
1004,2477
1005,429
1006,1262
1007,4287
1008,6119
1009,1991
1010,5739
1011,4448
1012,1918
1013,6109
1014,5849
1015,5250
1016,332
1017,2718
1018,2021
1019,4790
1020,699
1021,1165
1022,3989
1023,2395
1024,5279
1025,3779
1026,5994
1027,1401
1028,5644
1029,826
1030,5859
1031,859
1032,4422
1033,2568
1034,1994
1035,227
1036,5806
1037,4273
1038,189
1039,4177
1040,1177
1041,5938
1042,3515
1043,2514
1044,3430
1045,4036
1046,2925
1047,4965
1048,5262
1049,1216
1050,3879
1051,287
1052,3540
1053,1651
1054,2709
1055,4631
1056,2868
1057,874
1058,3679
1059,1837
1060,46
1061,1846
1062,1828
1063,1008
1064,1205
1065,1708
1066,2292
1067,3420
1068,5662
1069,323
1070,5307
1071,2516
1072,3867
1073,2647
1074,1854
1075,4525
1076,5759
1077,2368
1078,582
1079,2952
1080,1343
1081,1472
1082,5758
1083,3649
1084,3758
1085,4237
1086,4608
1087,2439
1088,5436
1089,5784
1090,153
1091,3915
1092,1038
1093,246
1094,2042
1095,739
1096,199
1097,5606
1098,1522
1099,1
1100,1205
1101,2733
1102,552
1103,4242
1104,2850
1105,1506
1106,6000
1107,4001
1108,1137
1109,4857
1110,1591
1111,2173
1112,198
1113,1766
1114,4524
1115,3205
1116,1529
1117,2858
1118,676
1119,246
1120,4569
1121,4369
1122,1136
1123,5229
1124,3691
1125,4825
1126,744
1127,4782
1128,4304
1129,4150
1130,3951
1131,2927
1132,4854
1133,4345
1134,3805
1135,1688
1136,3800
1137,5171
1138,744
1139,513
1140,5884
1141,1860
1142,3106
1143,4577
1144,2177
1145,1388
1146,1525
1147,3799
1148,111
1149,4150
1150,5262
1151,4546
1152,4083
1153,1546
1154,4341
1155,4850
1156,4154
1157,462
1158,1508
1159,2320
1160,2804
1161,1210
1162,5596
1163,2487
1164,5062
1165,3129
1166,5701
1167,5260
1168,4393
1169,4640
1170,284
1171,4693
1172,3088
1173,5996
1174,5886
1175,504
1176,1725
1177,4390
1178,745
1179,3907
1180,1699
1181,3846
1182,5756
1183,5683
1184,1518
1185,595
1186,5778
1187,2077
1188,582
1189,4819
1190,3408
1191,53
1192,1503
1193,4594
1194,1334
1195,2827
1196,5594
1197,3618
1198,257
1199,2958
1200,1045
1201,5345
1202,2719
1203,282
1204,4018
1205,2072
1206,1485
1207,2512
1208,2464
1209,1449
1210,6191
1211,5932
1212,3602
1213,2207
1214,4227
1215,5162
1216,3869
1217,1306
1218,5611
1219,5759
1220,515
1221,1186
1222,1304
1223,738
1224,3030
1225,5103
1226,5451
1227,2680
1228,2582
1229,1244
1230,1200
1231,1091
1232,5673
1233,450
1234,3157
1235,1698
1236,3912
1237,75
1238,3482
1239,4433
1240,212
1241,6127
1242,2758
1243,1421
1244,5923
1245,4646
1246,3010
1247,2536
1248,5519
1249,385
1250,245
1251,2724
1252,2478
1253,1122
1254,532
1255,5626
1256,1669
1257,5245
1258,4150
1259,3283
1260,5735
1261,2347
1262,2306
1263,4541
1264,1786
1265,2454
1266,1907
1267,4628
1268,3063
1269,2799
1270,4659
1271,5031
1272,3478
1273,956
1274,817
1275,4783
1276,263
1277,6211
1278,5661
1279,508
1280,1234
1281,4157
1282,2003
1283,541
1284,3273
1285,5050
1286,5113
1287,272
1288,2347
1289,87
1290,581
1291,820
1292,5331
1293,865
1294,1023
1295,226
1296,5426
1297,4752
1298,4107
1299,758
1300,864
1301,5924
1302,5339
1303,5347
1304,4989
1305,1749
1306,5161
1307,5860
1308,1418
1309,2941
1310,967
1311,5200
1312,4914
1313,510
1314,5446
1315,3389
1316,4201
1317,3497
1318,5533
1319,1746
1320,254
1321,3839
1322,5661
1323,71
1324,3042
1325,4631
1326,3514
1327,5417
1328,3884
1329,649
1330,2255
1331,1735
1332,5818
1333,4062
1334,1501
1335,3895
1336,1605
1337,5103
1338,3801
1339,519
1340,4160
1341,4440
1342,120
1343,4241
1344,1518
1345,1477
1346,255
1347,316
1348,1495
1349,2911
1350,5760
1351,6133
1352,5182
1353,1326
1354,3758
1355,1097
1356,5639
1357,1936
1358,4399
1359,1352
1360,6001
1361,2283
1362,4138
1363,3181
1364,5492
1365,604
1366,3776
1367,4211
1368,4346
1369,4434
1370,1513
1371,582
1372,3621
1373,832
1374,3579
1375,3739
1376,5725
1377,1791
1378,5035
1379,5565
1380,5987
1381,4405
1382,2950
1383,3680
1384,5349
1385,3089
1386,1098
1387,3975
1388,636
1389,518
1390,2291
1391,3607
1392,4168
1393,1184
1394,4963
1395,509
1396,2662
1397,2904
1398,2140
1399,391
1400,1502
1401,302
1402,3373
1403,783
1404,789
1405,4943
1406,1340
1407,958
1408,3306
1409,4849
1410,2392
1411,3083
1412,2120
1413,5980
1414,291
1415,1164
1416,4081
1417,5617
1418,4088
1419,1970
1420,5344
1421,4668
1422,2732
1423,928
1424,3931
1425,4817
1426,6141
1427,2747
1428,4184
1429,2614
1430,6073
1431,1348
1432,2200
1433,6011
1434,232
1435,4871
1436,1804
1437,4705
1438,2314
1439,5958
1440,3627
1441,5466
1442,1660
1443,4433
1444,189
1445,3043
1446,1052
1447,1682
1448,1677
1449,4038
1450,4315
1451,4283
1452,4505
1453,4635
1454,1653
1455,1525
1456,3783
1457,597
1458,2304
1459,3952
1460,3565
1461,118
1462,5667
1463,4002
1464,1437
1465,286
1466,4373
1467,4236
1468,1497
1469,2837
1470,334
1471,3617
1472,1986
1473,2801
1474,4123
1475,4487
1476,2757
1477,446
1478,3993
1479,5078
1480,1188
1481,61
1482,4282
1483,5896
1484,707
1485,5842
1486,342
1487,794
1488,1444
1489,5488
1490,5382
1491,4398
1492,4717
1493,2977
1494,3671
1495,1973
1496,660
1497,1764
1498,4727
1499,3677
1500,5153
1501,563
1502,728
1503,469
1504,2188
1505,424
1506,5747
1507,5823
1508,1455
1509,5848
1510,2560
1511,10
1512,3642
1513,5284
1514,5489
1515,3879
1516,886
1517,3585
1518,4374
1519,29
1520,6141
1521,6146
1522,5284
1523,347
1524,2546
1525,2786
1526,2779
1527,1254
1528,6179
1529,4752
1530,2054
1531,1993
1532,260
1533,6121
1534,3431
1535,756
1536,4171
1537,1561
1538,5542
1539,5798
1540,135
1541,942
1542,917
1543,1493
1544,2746
1545,5282
1546,2819
1547,3519
1548,605
1549,4257
1550,4916
1551,2515
1552,1658
1553,3384
1554,1656
1555,4283
1556,5846
1557,5590
1558,3381
1559,4201
1560,5916
1561,5270
1562,440
1563,1758
1564,161
1565,5029
1566,5667
1567,1669
1568,3071
1569,4713
1570,281
1571,2991
1572,1189
1573,4495
1574,2755
1575,5785
1576,4657
1577,2005
1578,407
1579,5130
1580,5712
1581,4501
1582,2336
1583,537
1584,2374
1585,3608
1586,5788
1587,773
1588,1168
1589,3501
1590,1758
1591,5517
1592,2876
1593,234
1594,1933
1595,4995
1596,3263
1597,4944
1598,4729
1599,5964
1600,873
1601,1131
1602,4637
1603,1692
1604,5088
1605,480
1606,1773
1607,1059
1608,168
1609,4659
1610,1701
1611,2339
1612,1122
1613,2284
1614,4990
1615,2694
1616,5732
1617,4949
1618,6169
1619,2159
1620,5504
1621,5396
1622,5604
1623,5206
1624,5265
1625,4823
1626,5123
1627,597
1628,39
1629,6177
1630,562
1631,996
1632,3381
1633,1576
1634,2585
1635,792
1636,5911
1637,5205
1638,31
1639,5128
1640,1732
1641,5182
1642,3892
1643,3882
1644,5774
1645,855
1646,7
1647,4642
1648,138
1649,2476
1650,563
1651,217
1652,790
1653,6141
1654,2956
1655,2216
1656,917
1657,4283
1658,2173
1659,2630
1660,5554
1661,246
1662,1733
1663,5768
1664,57
1665,5784
1666,1165
1667,3445
1668,2347
1669,1034
1670,5445
1671,5163
1672,3608
1673,4357
1674,1304
1675,2266
1676,2858
1677,4241
1678,5454
1679,3361
1680,3814
1681,2432
1682,4937
1683,5824
1684,5980
1685,5995
1686,2633
1687,2185
1688,3437
1689,706
1690,3172
1691,2221
1692,5754
1693,4985
1694,5391
1695,5775
1696,940
1697,4304
1698,3019
1699,707
1700,3122
1701,4970
1702,1452
1703,2572
1704,4625
1705,1911
1706,3874
1707,94
1708,1292
1709,3668
1710,1569
1711,6110
1712,2788
1713,4080
1714,521
1715,3331
1716,1594
1717,4372
1718,211
1719,3249
1720,5452
1721,1184
1722,4042
1723,609
1724,5872
1725,4419
1726,243
1727,5692
1728,1031
1729,1692
1730,5339
1731,1707
1732,3918
1733,4201
1734,5793
1735,791
1736,5200
1737,5870
1738,329
1739,380
1740,2019
1741,2646
1742,3553
1743,3256
1744,5471
1745,385
1746,1873
1747,4644
1748,5215
1749,3090
1750,1000
1751,2357
1752,1183
1753,2045
1754,2518
1755,1256
1756,424
1757,6187
1758,2785
1759,1884
1760,4465
1761,4521
1762,5377
1763,3650
1764,5508
1765,2685
1766,5331
1767,5267
1768,738
1769,3398
1770,4774
1771,143
1772,1697
1773,1290
1774,377
1775,5786
1776,153
1777,5603
1778,6169
1779,5482
1780,820
1781,563
1782,106
1783,2935
1784,1305
1785,897
1786,2786
1787,546
1788,2347
1789,4730
1790,2490
1791,5709
1792,5709
1793,2
1794,3167
1795,1586
1796,5984
1797,4020
1798,3460
1799,3925
1800,4132
1801,469
1802,2192
1803,1032
1804,5545
1805,1771
1806,4604
1807,5342
1808,1121
1809,5005
1810,5231
1811,3114
1812,48
1813,953
1814,211
1815,3861
1816,600
1817,479
1818,98
1819,211
1820,456
1821,5281
1822,124
1823,1768
1824,5174
1825,2065
1826,1845
1827,5113
1828,769
1829,3502
1830,10
1831,1338
1832,4235
1833,592
1834,6003
1835,585
1836,264
1837,5194
1838,1114
1839,5920
1840,3634
1841,1947
1842,1209
1843,4260
1844,2468
1845,2076
1846,4088
1847,1727
1848,3541
1849,740
1850,3982
1851,3234
1852,5845
1853,5985
1854,1185
1855,4577
1856,524
1857,329
1858,4526
1859,1792
1860,748
1861,199
1862,5645
1863,1796
1864,2495
1865,2793
1866,4652
1867,5155
1868,6041
1869,5206
1870,3325
1871,4300
1872,2425
1873,1679
1874,1911
1875,5141
1876,2867
1877,6147
1878,855
1879,199
1880,1948
1881,4764
1882,758
1883,3402
1884,2739
1885,1403
1886,1161
1887,1377
1888,208
1889,1785
1890,5634
1891,675
1892,1006
1893,4189
1894,3050
1895,1975
1896,6182
1897,1632
1898,4201
1899,3686
1900,2251
1901,5774
1902,6042
1903,199
1904,118
1905,1966
1906,6078
1907,3785
1908,997
1909,4266
1910,5645
1911,4710
1912,4583
1913,2218
1914,1784
1915,5709
1916,1516
1917,5471
1918,2963
1919,3757
1920,4021
1921,4521
1922,896
1923,1744
1924,5316
1925,2627
1926,5865
1927,6209
1928,4276
1929,5142
1930,3143
1931,4803
1932,1255
1933,630
1934,628
1935,358
1936,1817
1937,1423
1938,1889
1939,107
1940,2225
1941,4329
1942,5896
1943,887
1944,3913
1945,4493
1946,2758
1947,6204
1948,1444
1949,4924
1950,5073
1951,2865
1952,5339
1953,3536
1954,5050
1955,6117
1956,5461
1957,3347
1958,4201
1959,626
1960,5976
1961,4664
1962,1323
1963,952
1964,4777
1965,3334
1966,4470
1967,613
1968,2102
1969,1993
1970,2670
1971,2147
1972,5833
1973,3702
1974,3752
1975,4232
1976,4548
1977,3539
1978,3281
1979,4872
1980,3733
1981,4726
1982,3529
1983,4993
1984,1056
1985,6007
1986,2727
1987,4837
1988,4648
1989,2233
1990,5906
1991,271
1992,1388
1993,2181
1994,3009
1995,1524
1996,1724
1997,2080
1998,2420
1999,3562
2000,295
2001,422
2002,4693
2003,4551
2004,3952
2005,4963
2006,5231
2007,1490
2008,3539
2009,3600
2010,3308
2011,14
2012,1981
2013,5041
2014,5478
2015,1821
2016,5641
2017,1456
2018,4271
2019,1545
2020,3647
2021,4517
2022,6194
2023,1222
2024,2014
2025,4863
2026,4649
2027,961
2028,3978
2029,592
2030,5917
2031,3184
2032,191
2033,5718
2034,3151
2035,2594
2036,16
2037,829
2038,5663
2039,1708
2040,662
2041,5065
2042,1828
2043,2343
2044,447
2045,2049
2046,4456
2047,1087
2048,1862
2049,3037
2050,4217
2051,1008
2052,1205
2053,85
2054,2129
2055,3195
2056,1254
2057,6141
2058,5039
2059,3727
2060,1380
2061,5380
2062,5029
2063,3858
2064,841
2065,1227
2066,4267
2067,3337
2068,5177
2069,3380
2070,1991
2071,2116
2072,2077
2073,5187
2074,2307
2075,931
2076,542
2077,3550
2078,5276
2079,4493
2080,5868
2081,241
2082,4891
2083,3158
2084,4490
2085,5014
2086,542
2087,1064
2088,5266
2089,5615
2090,2550
2091,236
2092,2146
2093,1922
2094,2223
2095,45
2096,6108
2097,940
2098,1920
2099,258
2100,5273
2101,1978
2102,4908
2103,3824
2104,5831
2105,2523
2106,1075
2107,5280
2108,2507
2109,5322
2110,1834
2111,2144
2112,4308
2113,2844
2114,5372
2115,736
2116,1980
2117,2347
2118,3007
2119,4956
2120,3801
2121,104
2122,4938
2123,1928
2124,3284
2125,4400
2126,2795
2127,1683
2128,3480
2129,1315
2130,5762
2131,169
2132,4916
2133,5041
2134,1178
2135,6120
2136,5247
2137,362
2138,738
2139,3850
2140,4122
2141,4609
2142,1252
2143,56
2144,756
2145,6131
2146,468
2147,2264
2148,1991
2149,949
2150,627
2151,1579
2152,5860
2153,1170
2154,3961
2155,1604
2156,1266
2157,563
2158,4644
2159,6133
2160,4669
2161,49
2162,4860
2163,4393
2164,2256
2165,1747
2166,3302
2167,4649
2168,4078
2169,588
2170,1545
2171,5198
2172,25
2173,1875
2174,1649
2175,2245
2176,2766
2177,1135
2178,3248
2179,5960
2180,2888
2181,1725
2182,468
2183,3918
2184,5361
2185,2119
2186,822
2187,2041
2188,4285
2189,5206
2190,5706
2191,5281
2192,5423
2193,1661
2194,476
2195,4061
2196,135
2197,2897
2198,1769
2199,221
2200,263
2201,2241
2202,2671
2203,4134
2204,5482
2205,1744
2206,4488
2207,5418
2208,5737
2209,4391
2210,795
2211,6078
2212,2130
2213,2130
2214,59
2215,2974
2216,867
2217,3146
2218,5200
2219,4148
2220,935
2221,137
2222,1380
2223,6113
2224,2278
2225,2034
2226,318
2227,6204
2228,504
2229,3277
2230,4660
2231,4864
2232,4577
2233,3686
2234,5593
2235,168
2236,777
2237,3182
2238,1587
2239,4243
2240,422
2241,4693
2242,4351
2243,1753
2244,3497
2245,4319
2246,3665
2247,6045
2248,6073
2249,766
2250,4970
2251,2268
2252,1237
2253,4407
2254,5675
2255,5098
2256,2858
2257,4752
2258,4705
2259,2939
2260,4456
2261,734
2262,5101
2263,3330
2264,4039
2265,5206
2266,52
2267,1068
2268,3879
2269,4842
2270,1908
2271,3910
2272,3110
2273,4878
2274,591
2275,2532
2276,811
2277,397
2278,3360
2279,848
2280,4346
2281,5002
2282,2522
2283,5691
2284,4847
2285,2008
2286,6111
2287,3096
2288,4227
2289,5012
2290,370
2291,489
2292,2588
2293,2831
2294,3025
2295,5052
2296,1144
2297,3786
2298,263
2299,4332
2300,4801
2301,501
2302,1691
2303,3553
2304,4959
2305,5341
2306,2287
2307,5521
2308,5800
2309,5980
2310,2302
2311,4925
2312,751
2313,6148
2314,3849
2315,1017
2316,1331
2317,1102
2318,3365
2319,653
2320,3575
2321,4267
2322,3190
2323,23
2324,3259
2325,4839
2326,4693
2327,1424
2328,4658
2329,186
2330,3800
2331,856
2332,1007
2333,5238
2334,316
2335,4119
2336,1386
2337,2387
2338,5835
2339,3597
2340,937
2341,1020
2342,4815
2343,5077
2344,4442
2345,2405
2346,342
2347,5041
2348,3409
2349,3947
2350,2957
2351,2479
2352,5366
2353,1384
2354,5206
2355,5848
2356,4936
2357,6126
2358,1878
2359,4656
2360,2842
2361,1295
2362,5184
2363,329
2364,5894
2365,5113
2366,4649
2367,5812
2368,5440
2369,1110
2370,2347
2371,2603
2372,2173
2373,3736
2374,1714
2375,4523
2376,3933
2377,5008
2378,607
2379,4808
2380,2627
2381,1626
2382,1159
2383,5982
2384,313
2385,4852
2386,400
2387,3076
2388,5990
2389,627
2390,4375
2391,1607
2392,593
2393,2092
2394,3879
2395,348
2396,579
2397,2435
2398,3059
2399,3679
2400,3691
2401,5539
2402,4196
2403,2307
2404,2647
2405,4031
2406,2069
2407,2782
2408,2292
2409,256
2410,4707
2411,1083
2412,3102
2413,1710
2414,1849
2415,2802
2416,5328
2417,4562
2418,2631
2419,3659
2420,183
2421,5550
2422,5492
2423,655
2424,5346
2425,4404
2426,538
2427,5947
2428,2267
2429,3290
2430,4589
2431,5333
2432,4851
2433,3571
2434,2090
2435,4840
2436,5992
2437,440
2438,2106
2439,861
2440,805
2441,3684
2442,647
2443,833
2444,3472
2445,5905
2446,1296
2447,5194
2448,3578
2449,6030
2450,4250
2451,593
2452,1956
2453,1277
2454,5073
2455,4593
2456,3919
2457,4141
2458,4429
2459,1285
2460,358
2461,746
2462,1482
2463,1914
2464,508
2465,4810
2466,2907
2467,223
2468,4795
2469,3701
2470,5675
2471,5098
2472,64
2473,3409
2474,5999
2475,3958
2476,1838
2477,1559
2478,3062
2479,1529
2480,471
2481,604
2482,1388
2483,5686
2484,4990
2485,3722
2486,2542
2487,2837
2488,352
2489,424
2490,4789
2491,95
2492,5503
2493,1287
2494,1920
2495,5645
2496,6152
2497,2544
2498,6
2499,5288
2500,295
2501,1793
2502,750
2503,1914
2504,3872
2505,1745
2506,5069
2507,1511
2508,3338
2509,4223
2510,1919
2511,601
2512,589
2513,2831
2514,5882
2515,4506
2516,1575
2517,5271
2518,610
2519,199
2520,1889
2521,2647
2522,3161
2523,2596
2524,3868
2525,278
2526,4054
2527,577
2528,2580
2529,2630
2530,5786
2531,5784
2532,1869
2533,3456
2534,952
2535,2134
2536,533
2537,6128
2538,1332
2539,4114
2540,3974
2541,3589
2542,2428
2543,4555
2544,3287
2545,2478
2546,5394
2547,424
2548,4546
2549,3473
2550,5066
2551,2934
2552,2983
2553,5320
2554,689
2555,3057
2556,3334
2557,2358
2558,4702
2559,5421
2560,2942
2561,6164
2562,5699
2563,5615
2564,3356
2565,4568
2566,4647
2567,5103
2568,952
2569,4069
2570,3097
2571,185
2572,3117
2573,1470
2574,773
2575,2389
2576,1545
2577,2547
2578,4526
2579,1609
2580,1857
2581,4118
2582,5260
2583,4962
